,url_id,url_short_url,url_long_url,url_title,url_description,url_created_date,url_updated_date,visitor_id,url_id_1,visitor_ip,visitor_city,visitor_region,visitor_country,visitor_coords,visitor_isp,visitor_bot,visitor_os,visitor_device,visitor_browser,visitor_machine,visitor_user_agent,visitor_visited_date
1045,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1042,3,149.180.154.22,London,England,United Kingdom,"51.5074, -0.127758",BP International Ltd,False,Android 4.0.4,ZTE T790 ZTE T790,Chrome Mobile 18.0.1025,Mobile,"Mozilla/5.0 (Linux; Android 4.0.4; ZTE T790 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",2022-10-17 02:19:15.000000
1046,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1043,11,132.46.227.41,Montgomery,Alabama,United States,"32.4033, -86.2383",Air Force Systems Networking,False,Windows XP,Other,Firefox 40.0,Desktop,Mozilla/5.0 (Windows NT 5.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2022-12-31 18:29:16.000000
1047,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1044,2,49.181.159.37,Sydney,New South Wales,Australia,"-33.8715, 151.2006",SingTel Optus Pty Ltd,False,Windows XP,Other,Chrome 11.0.678,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.21 (KHTML, like Gecko) Chrome/11.0.678.0 Safari/534.21",2022-12-21 06:10:52.000000
1048,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1045,5,79.169.39.249,Lisbon,Lisbon,Portugal,"38.731, -9.1373",NOS COMUNICACOES S.A,False,Windows XP,Other,Chrome 37.0.2049,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en) Chrome/37.0.2049.0 (KHTML, like Gecko) Version/4.0 APUSBrowser/1.1.720  Safari/",2022-10-28 21:49:46.000000
1049,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,1046,8,79.169.39.249,Lisbon,Lisbon,Portugal,"38.731, -9.1373",NOS COMUNICACOES S.A,False,Windows XP,Other,Chrome 37.0.2049,Desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en) Chrome/37.0.2049.0 (KHTML, like Gecko) Version/4.0 APUSBrowser/1.1.720  Safari/",2022-10-28 21:50:39.000000
1050,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1047,9,59.105.143.184,Taipei,Taiwan,Taiwan,"25.033, 121.565",Digital United Inc.,False,Windows XP,Other,Firefox 15.0.1,Desktop,"Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,gzip(gfe)",2022-11-30 08:35:29.000000
1051,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1048,11,59.105.143.184,Taipei,Taiwan,Taiwan,"25.033, 121.565",Digital United Inc.,False,Windows XP,Other,Firefox 15.0.1,Desktop,"Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,gzip(gfe)",2022-11-30 08:36:03.000000
1052,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1049,11,59.105.143.184,Taipei,Taiwan,Taiwan,"25.033, 121.565",Digital United Inc.,False,Windows XP,Other,Firefox 15.0.1,Desktop,"Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,gzip(gfe)",2022-11-30 08:36:05.000000
1053,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,1050,8,59.105.143.184,Taipei,Taiwan,Taiwan,"25.033, 121.565",Digital United Inc.,False,Windows XP,Other,Firefox 15.0.1,Desktop,"Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,gzip(gfe)",2022-11-30 08:36:38.000000
1054,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1051,9,214.15.76.37,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 4.4.4,D10F Generic_Android D10F,Chrome Mobile WebView 33.0.0,Mobile,"Mozilla/5.0 (Linux; Android 4.4.4; D10F Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36",2022-10-31 20:19:57.000000
1055,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1052,12,214.15.76.37,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 4.4.4,D10F Generic_Android D10F,Chrome Mobile WebView 33.0.0,Mobile,"Mozilla/5.0 (Linux; Android 4.4.4; D10F Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36",2022-10-31 20:21:00.000000
1056,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1053,13,138.67.8.49,Golden,Colorado,United States,"39.7291, -105.1897",Colorado School of Mines,False,Linux ,Generic Tablet Generic Tablet,Puffin 4.3.0,Desktop,"Mozilla/5.0 (X11; U; Linux x86_64; tr-tr) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/4.3.0.1852AT",2022-10-18 05:18:07.000000
1057,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1054,1,176.47.137.57,Riyadh,Riyadh Region,Saudi Arabia,"24.7136, 46.6753",Saudi Telecom Company JSC,False,Android 4.4.2,Samsung SAMSUNG SM-N9005 Samsung SM-N9005,Chrome Mobile WebView 28.0.1500,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; en-au; SAMSUNG SM-N9005 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36",2023-01-02 07:25:11.000000
1058,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1055,11,176.47.137.57,Riyadh,Riyadh Region,Saudi Arabia,"24.7136, 46.6753",Saudi Telecom Company JSC,False,Android 4.4.2,Samsung SAMSUNG SM-N9005 Samsung SM-N9005,Chrome Mobile WebView 28.0.1500,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; en-au; SAMSUNG SM-N9005 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36",2023-01-02 07:25:17.000000
1059,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1056,2,176.47.137.57,Riyadh,Riyadh Region,Saudi Arabia,"24.7136, 46.6753",Saudi Telecom Company JSC,False,Android 4.4.2,Samsung SAMSUNG SM-N9005 Samsung SM-N9005,Chrome Mobile WebView 28.0.1500,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; en-au; SAMSUNG SM-N9005 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36",2023-01-02 07:25:57.000000
1060,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1057,1,198.97.71.120,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 5.0,Samsung SM-G900H Samsung SM-G900H,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36",2022-10-24 14:18:03.000000
1061,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1058,13,198.97.71.120,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 5.0,Samsung SM-G900H Samsung SM-G900H,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36",2022-10-24 14:18:22.000000
1062,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1059,3,198.97.71.120,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 5.0,Samsung SM-G900H Samsung SM-G900H,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36",2022-10-24 14:18:35.000000
1063,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,1060,8,74.86.180.187,Dallas,Texas,United States,"32.7797, -96.8022",SoftLayer,False,Windows Vista,Other,IE 7.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0),2022-11-06 02:58:14.000000
1064,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1061,11,74.86.180.187,Dallas,Texas,United States,"32.7797, -96.8022",SoftLayer,False,Windows Vista,Other,IE 7.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0),2022-11-06 02:59:33.000000
1065,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,1062,2,201.101.216.250,Mexico City,Mexico City,Mexico,"19.4196, -99.1428",Uninet S.A. de C.V,False,iOS 3.2,iPad Apple iPad,Mobile Safari 4.0.4,Tablet,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; es-es) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B360 Safari/531.21.10",2023-01-07 11:22:45.000000
1066,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1063,3,201.101.216.250,Mexico City,Mexico City,Mexico,"19.4196, -99.1428",Uninet S.A. de C.V,False,iOS 3.2,iPad Apple iPad,Mobile Safari 4.0.4,Tablet,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; es-es) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B360 Safari/531.21.10",2023-01-07 11:24:06.000000
1067,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1064,1,201.101.216.250,Mexico City,Mexico City,Mexico,"19.4196, -99.1428",Uninet S.A. de C.V,False,iOS 3.2,iPad Apple iPad,Mobile Safari 4.0.4,Tablet,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; es-es) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B360 Safari/531.21.10",2023-01-07 11:24:44.000000
1068,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1065,14,201.101.216.250,Mexico City,Mexico City,Mexico,"19.4196, -99.1428",Uninet S.A. de C.V,False,iOS 3.2,iPad Apple iPad,Mobile Safari 4.0.4,Tablet,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; es-es) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B360 Safari/531.21.10",2023-01-07 11:26:13.000000
1069,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1066,5,66.239.198.235,New York,New York,United States,"40.7128, -74.006",Verizon Business,False,Windows 7,Other,Chrome 25.0.1364,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.45 Safari/537.22",2022-12-29 21:02:35.000000
1070,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1067,1,66.239.198.235,New York,New York,United States,"40.7128, -74.006",Verizon Business,False,Windows 7,Other,Chrome 25.0.1364,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.45 Safari/537.22",2022-12-29 21:03:06.000000
1071,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1074,13,100.247.126.195,Chicago,Illinois,United States,"41.8781, -87.6298","T-Mobile USA, Inc.",False,Windows XP,Other,Firefox 38.0,Desktop,Mozilla/5.0 (Windows NT 5.1; rv:38.0) Gecko/20100101 Firefox/38.0,2023-01-20 21:30:12.000000
1072,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1075,5,100.247.126.195,Chicago,Illinois,United States,"41.8781, -87.6298","T-Mobile USA, Inc.",False,Windows XP,Other,Firefox 38.0,Desktop,Mozilla/5.0 (Windows NT 5.1; rv:38.0) Gecko/20100101 Firefox/38.0,2023-01-20 21:31:05.000000
1073,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,1076,9,99.53.175.210,Chicago,Illinois,United States,"41.8781, -87.6298","AT&T Services, Inc.",False,Windows XP,Other,Safari 5.1.7,Desktop,"Mozilla/5.0 (Windows NT 5.1; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",2023-01-07 07:21:36.000000
1074,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1077,10,199.247.191.178,Toronto,Ontario,Canada,"43.6532, -79.3832",Polar Group ICT Inc,False,Android 4.1.2,Samsung GT-I8190L Samsung GT-I8190L,Chrome Mobile 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 4.1.2; GT-I8190L Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36",2022-10-19 01:25:29.000000
1075,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1078,10,199.247.191.178,Toronto,Ontario,Canada,"43.6532, -79.3832",Polar Group ICT Inc,False,Android 4.1.2,Samsung GT-I8190L Samsung GT-I8190L,Chrome Mobile 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 4.1.2; GT-I8190L Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36",2022-10-19 01:25:33.000000
